carat,cut,color,clarity,depth,table,price,x,y,z,volume,dimension_ratio,carat_category,Cluster,price_usd,Segment
0.32,Ideal,I,VS1,62.0,54.0,6.261491684321042,4.37,4.41,2.72,52.419024000000014,1.6139705882352942,Light,1,522.9999999999999,Mid-Range Segment
0.35,Ideal,H,SI1,61.5,56.0,6.261491684321042,4.56,4.58,2.81,58.686288,1.6263345195729535,Light,1,522.9999999999999,Mid-Range Segment
0.35,Ideal,H,SI1,60.8,56.0,6.261491684321042,4.58,4.6,2.79,58.77972,1.6451612903225803,Light,1,522.9999999999999,Mid-Range Segment
0.31,Premium,I,SI1,61.3,58.0,6.261491684321042,4.37,4.34,2.67,50.638686,1.6310861423220977,Light,3,522.9999999999999,Budget Segment
0.31,Premium,G,SI2,61.8,59.0,6.261491684321042,4.34,4.3,2.67,49.82754,1.6179775280898878,Light,3,522.9999999999999,Budget Segment
0.31,Premium,G,SI2,63.0,57.0,6.261491684321042,4.35,4.32,2.73,51.30215999999999,1.5879120879120878,Light,1,522.9999999999999,Mid-Range Segment
0.31,Premium,G,SI2,62.3,57.0,6.261491684321042,4.37,4.33,2.71,51.278891,1.6051660516605164,Light,1,522.9999999999999,Mid-Range Segment
0.31,Ideal,G,SI2,61.7,56.0,6.261491684321042,4.38,4.34,2.69,51.134748,1.620817843866171,Light,1,522.9999999999999,Mid-Range Segment
0.31,Premium,G,SI2,60.3,59.0,6.261491684321042,4.37,4.35,2.63,49.99498499999999,1.6577946768060836,Light,3,522.9999999999999,Budget Segment
0.31,Ideal,G,SI2,60.5,57.0,6.261491684321042,4.4,4.36,2.65,50.83760000000001,1.6528301886792456,Light,3,522.9999999999999,Budget Segment
0.31,Premium,G,SI2,61.3,58.0,6.261491684321042,4.4,4.37,2.69,51.72332,1.6301115241635686,Light,3,522.9999999999999,Budget Segment
0.31,Premium,J,VS1,61.8,59.0,6.261491684321042,4.33,4.31,2.67,49.828341,1.6179775280898878,Light,3,522.9999999999999,Budget Segment
0.31,Premium,J,VS1,60.7,60.0,6.261491684321042,4.39,4.34,2.65,50.48938999999999,1.647169811320755,Light,3,522.9999999999999,Budget Segment
0.31,Ideal,I,SI1,62.7,56.0,6.261491684321042,4.34,4.3,2.71,50.57402,1.5940959409594098,Light,1,522.9999999999999,Mid-Range Segment
0.31,Good,I,SI1,63.8,55.0,6.261491684321042,4.34,4.31,2.76,51.62690399999999,1.5670289855072463,Light,1,522.9999999999999,Mid-Range Segment
0.31,Ideal,I,SI1,63.0,57.0,6.261491684321042,4.34,4.32,2.73,51.184224,1.5860805860805862,Light,1,522.9999999999999,Mid-Range Segment
0.31,Premium,I,SI1,60.7,60.0,6.261491684321042,4.37,4.33,2.64,49.954344000000006,1.6477272727272725,Light,3,522.9999999999999,Budget Segment
0.31,Premium,I,SI1,61.5,59.0,6.261491684321042,4.37,4.35,2.68,50.94546,1.6268656716417906,Light,3,522.9999999999999,Budget Segment
0.31,Premium,I,SI1,61.4,61.0,6.261491684321042,4.39,4.34,2.68,51.060968,1.6287313432835822,Light,3,522.9999999999999,Budget Segment
0.31,Very Good,I,SI1,63.3,53.0,6.261491684321042,4.32,4.3,2.73,50.71248,1.578754578754579,Light,1,522.9999999999999,Mid-Range Segment
0.31,Premium,I,SI1,62.3,59.0,6.261491684321042,4.32,4.29,2.68,49.66790400000001,1.6063432835820894,Light,3,522.9999999999999,Budget Segment
0.31,Very Good,I,SI1,63.5,56.0,6.261491684321042,4.32,4.28,2.73,50.476608000000006,1.5750915750915753,Light,1,522.9999999999999,Mid-Range Segment
0.31,Very Good,G,SI2,63.3,54.0,6.261491684321042,4.34,4.29,2.73,50.828778,1.5805860805860803,Light,1,522.9999999999999,Mid-Range Segment
0.57,Ideal,F,VS2,62.3,55.0,7.401231264413015,5.3,5.36,3.32,94.31456,1.6054216867469882,Medium,1,1637.0000000000007,Mid-Range Segment
0.57,Ideal,F,VS2,62.1,55.0,7.401231264413015,5.31,5.35,3.31,94.032135,1.6102719033232629,Medium,1,1637.0000000000007,Mid-Range Segment
0.57,Very Good,F,VS2,62.0,54.0,7.401231264413015,5.31,5.34,3.3,93.57281999999998,1.6136363636363635,Medium,1,1637.0000000000007,Mid-Range Segment
0.57,Ideal,F,VS2,59.2,57.0,7.401231264413015,5.45,5.5,3.24,97.119,1.6898148148148149,Medium,3,1637.0000000000007,Budget Segment
0.54,Good,E,VS2,63.1,58.0,7.401231264413015,5.13,5.21,3.26,87.13099799999999,1.5858895705521474,Medium,1,1637.0000000000007,Mid-Range Segment
0.54,Very Good,E,VS2,60.7,56.0,7.401231264413015,5.29,5.32,3.22,90.619816,1.6475155279503104,Medium,1,1637.0000000000007,Mid-Range Segment
0.54,Premium,G,VS1,61.1,60.0,7.401231264413015,5.23,5.28,3.21,88.64222400000001,1.637071651090343,Medium,3,1637.0000000000007,Budget Segment
0.46,Ideal,D,VS1,62.6,56.0,7.401231264413015,4.92,4.95,3.09,75.25385999999999,1.5970873786407769,Light,1,1637.0000000000007,Mid-Range Segment
0.46,Ideal,D,VS1,61.6,57.0,7.401231264413015,4.95,4.98,3.06,75.43206,1.6225490196078431,Light,1,1637.0000000000007,Mid-Range Segment
0.4,Ideal,D,VVS1,61.6,56.0,7.401231264413015,4.74,4.77,2.93,66.246714,1.622866894197952,Light,1,1637.0000000000007,Mid-Range Segment
0.5,Ideal,H,VS1,61.1,56.0,7.401231264413015,5.1,5.14,3.13,82.04981999999998,1.6357827476038336,Medium,1,1637.0000000000007,Mid-Range Segment
0.62,Ideal,F,SI1,62.7,54.0,7.401231264413015,5.47,5.53,3.45,104.359395,1.5942028985507246,Medium,1,1637.0000000000007,Mid-Range Segment
0.54,Premium,H,VS1,61.3,58.0,7.401231264413015,5.25,5.22,3.21,87.97004999999999,1.630841121495327,Medium,3,1637.0000000000007,Budget Segment
0.54,Premium,G,VS2,62.0,58.0,7.401231264413015,5.21,5.18,3.22,86.900716,1.6133540372670807,Medium,3,1637.0000000000007,Budget Segment
0.54,Ideal,G,VS2,61.9,57.0,7.401231264413015,5.23,5.18,3.22,87.23430800000001,1.6164596273291925,Medium,1,1637.0000000000007,Mid-Range Segment
0.54,Ideal,G,VS2,60.7,56.0,7.401231264413015,5.29,5.25,3.2,88.87200000000001,1.646875,Medium,1,1637.0000000000007,Mid-Range Segment
0.54,Premium,H,VS1,61.9,56.0,7.401231264413015,5.29,5.24,3.26,90.365896,1.615030674846626,Medium,1,1637.0000000000007,Mid-Range Segment
0.54,Premium,I,VVS1,60.8,61.0,7.401231264413015,5.28,5.22,3.19,87.921504,1.64576802507837,Medium,3,1637.0000000000007,Budget Segment
0.54,Ideal,H,VS1,62.4,56.0,7.401231264413015,5.22,5.2,3.25,88.21799999999999,1.603076923076923,Medium,1,1637.0000000000007,Mid-Range Segment
0.54,Ideal,H,VS1,61.9,56.0,7.401231264413015,5.24,5.2,3.23,88.01104000000001,1.6160990712074306,Medium,1,1637.0000000000007,Mid-Range Segment
0.54,Premium,H,VS1,62.4,55.0,7.401231264413015,5.25,5.2,3.26,88.99799999999999,1.602760736196319,Medium,1,1637.0000000000007,Mid-Range Segment
0.54,Premium,H,VS1,60.8,61.0,7.401231264413015,5.29,5.23,3.2,88.53344000000001,1.6437499999999998,Medium,3,1637.0000000000007,Budget Segment
0.54,Ideal,H,VS1,62.7,57.0,7.401231264413015,5.23,5.17,3.26,88.147466,1.5950920245398774,Medium,1,1637.0000000000007,Mid-Range Segment
0.54,Ideal,H,VS1,61.5,56.0,7.401231264413015,5.24,5.23,3.22,88.24474400000003,1.625776397515528,Medium,1,1637.0000000000007,Mid-Range Segment
0.54,Premium,G,VS2,60.0,59.0,7.401231264413015,5.42,5.22,3.19,90.252756,1.6677115987460815,Medium,3,1637.0000000000007,Budget Segment
0.54,Ideal,G,VS2,62.3,54.0,7.401231264413015,5.27,5.23,3.27,90.128067,1.6055045871559632,Medium,1,1637.0000000000007,Mid-Range Segment
0.54,Ideal,G,VS2,60.4,57.0,7.401231264413015,5.33,5.26,3.2,89.71456,1.6546875,Medium,3,1637.0000000000007,Budget Segment
0.54,Premium,G,VS2,62.7,58.0,7.401231264413015,5.19,5.15,3.24,86.60034000000002,1.595679012345679,Medium,1,1637.0000000000007,Mid-Range Segment
0.54,Premium,G,VS2,61.0,60.0,7.401231264413015,5.24,5.18,3.18,86.315376,1.6383647798742138,Medium,3,1637.0000000000007,Budget Segment
0.54,Ideal,E,SI1,60.5,57.0,7.401231264413015,5.3,5.28,3.2,89.54880000000001,1.653125,Medium,3,1637.0000000000007,Budget Segment
0.54,Ideal,E,SI1,61.5,57.0,7.401231264413015,5.25,5.22,3.22,88.2441,1.6257763975155275,Medium,1,1637.0000000000007,Mid-Range Segment
0.54,Premium,E,SI1,62.2,58.0,7.401231264413015,5.26,5.23,3.26,89.681948,1.6088957055214723,Medium,1,1637.0000000000007,Mid-Range Segment
0.54,Ideal,E,SI1,62.1,56.0,7.401231264413015,5.24,5.19,3.24,88.11374400000001,1.6095679012345678,Medium,1,1637.0000000000007,Mid-Range Segment
0.54,Premium,E,SI1,61.6,61.0,7.401231264413015,5.23,5.2,3.21,87.29916,1.6246105919003115,Medium,3,1637.0000000000007,Budget Segment
0.96,Fair,H,I1,61.5,63.0,7.401231264413015,6.22,6.06,3.78,142.48029599999998,1.6243386243386244,Medium,2,1637.0000000000007,Luxury Segment
0.51,Very Good,E,VS2,63.3,55.0,7.40184157874383,5.12,5.09,3.23,84.176384,1.5804953560371515,Medium,1,1638.0000000000002,Mid-Range Segment
0.51,Very Good,E,VS2,63.5,57.0,7.40184157874383,5.09,5.05,3.22,82.76849,1.5745341614906831,Medium,1,1638.0000000000002,Mid-Range Segment
0.55,Ideal,E,VS2,62.0,56.0,7.402451520818244,5.26,5.25,3.26,90.02489999999999,1.6119631901840492,Medium,1,1638.9999999999993,Mid-Range Segment
0.54,Very Good,F,VS2,60.9,55.0,7.402451520818244,5.25,5.31,3.21,89.486775,1.644859813084112,Medium,1,1638.9999999999993,Mid-Range Segment
0.54,Ideal,H,VVS2,61.6,56.0,7.402451520818244,5.24,5.27,3.24,89.471952,1.6219135802469131,Medium,1,1638.9999999999993,Mid-Range Segment
0.52,Ideal,H,VVS1,60.7,57.0,7.402451520818244,5.23,5.25,3.18,87.31485000000002,1.6477987421383649,Medium,3,1638.9999999999993,Budget Segment
0.53,Ideal,F,SI1,61.5,56.0,7.402451520818244,5.2,5.24,3.21,87.46608,1.6261682242990656,Medium,1,1638.9999999999993,Mid-Range Segment
0.53,Ideal,F,SI1,61.9,55.0,7.402451520818244,5.19,5.21,3.22,87.06847800000001,1.6149068322981366,Medium,1,1638.9999999999993,Mid-Range Segment
0.63,Very Good,H,VS2,61.2,59.2,7.403061091090091,5.48,5.51,3.36,101.454528,1.6354166666666667,Medium,3,1640.0000000000005,Budget Segment
0.51,Very Good,E,VS2,61.8,58.0,7.403061091090091,5.13,5.07,3.15,81.928665,1.619047619047619,Medium,3,1640.0000000000005,Budget Segment
0.5,Ideal,I,VVS2,60.5,57.0,7.403061091090091,5.14,5.17,3.12,82.910256,1.6522435897435894,Medium,3,1640.0000000000005,Budget Segment
0.54,Good,G,VS1,59.0,62.0,7.403061091090091,5.3,5.28,3.12,87.31008000000001,1.6955128205128205,Medium,3,1640.0000000000005,Budget Segment
0.47,Premium,E,VS1,61.8,58.0,7.403061091090091,5.03,4.97,3.09,77.24721899999999,1.6181229773462784,Light,3,1640.0000000000005,Budget Segment
0.65,Premium,E,SI2,61.4,59.0,7.403061091090091,5.57,5.52,3.41,104.845224,1.626099706744868,Medium,3,1640.0000000000005,Budget Segment
0.52,Very Good,E,VS2,63.0,58.0,7.403670290012373,5.07,5.12,3.21,83.326464,1.5872274143302183,Medium,1,1640.9999999999995,Mid-Range Segment
0.52,Very Good,G,VS1,63.8,58.0,7.403670290012373,5.06,5.09,3.24,83.447496,1.5663580246913578,Medium,1,1640.9999999999995,Mid-Range Segment
0.58,Ideal,G,VS2,61.1,55.0,7.403670290012373,5.45,5.42,3.32,98.06948,1.6370481927710845,Medium,1,1640.9999999999995,Mid-Range Segment
0.63,Ideal,H,VS2,62.1,54.0,7.403670290012373,5.51,5.54,3.43,104.702122,1.6107871720116618,Medium,1,1640.9999999999995,Mid-Range Segment
0.58,Very Good,E,SI1,63.1,56.0,7.403670290012373,5.36,5.32,3.37,96.09622400000002,1.584569732937685,Medium,1,1640.9999999999995,Mid-Range Segment
0.58,Premium,E,SI1,62.7,58.0,7.403670290012373,5.33,5.32,3.34,94.707704,1.594311377245509,Medium,1,1640.9999999999995,Mid-Range Segment
0.58,Premium,E,SI1,60.7,61.0,7.403670290012373,5.47,5.27,3.28,94.55223199999998,1.6371951219512193,Medium,3,1640.9999999999995,Budget Segment
0.59,Premium,E,VS2,59.1,61.0,7.403670290012373,5.61,5.53,3.29,102.066657,1.6930091185410334,Medium,3,1640.9999999999995,Budget Segment
0.57,Very Good,G,VS2,63.3,56.0,7.403670290012373,5.3,5.25,3.34,92.9355,1.5793413173652695,Medium,1,1640.9999999999995,Mid-Range Segment
0.58,Fair,E,SI1,64.4,57.0,7.403670290012373,5.26,5.24,3.38,93.160912,1.5532544378698223,Medium,1,1640.9999999999995,Mid-Range Segment
0.53,Very Good,G,VS1,63.1,56.0,7.404279118037268,5.12,5.15,3.24,85.43232000000002,1.5848765432098764,Medium,1,1641.9999999999995,Mid-Range Segment
0.57,Ideal,G,VS2,60.2,59.0,7.404279118037268,5.38,5.42,3.25,94.7687,1.6615384615384616,Medium,3,1641.9999999999995,Budget Segment
0.57,Good,F,VS2,62.8,62.0,7.404279118037268,5.22,5.25,3.29,90.16245,1.5911854103343464,Medium,3,1641.9999999999995,Budget Segment
0.51,Premium,D,SI1,61.9,60.0,7.404279118037268,5.15,5.12,3.18,83.85024000000001,1.6147798742138364,Medium,3,1641.9999999999995,Budget Segment
0.55,Very Good,H,VS1,61.0,56.0,7.404887575616125,5.26,5.3,3.22,89.76715999999999,1.6397515527950308,Medium,1,1642.9999999999995,Mid-Range Segment
0.55,Ideal,E,VS2,59.3,57.0,7.404887575616125,5.39,5.43,3.21,93.949317,1.6853582554517137,Medium,3,1642.9999999999995,Budget Segment
0.71,Very Good,J,SI1,60.7,58.0,7.404887575616125,5.78,5.81,3.52,118.207936,1.646306818181818,Medium,3,1642.9999999999995,Budget Segment
0.46,Ideal,F,VS1,61.7,56.0,7.404887575616125,4.93,4.96,3.05,74.58104,1.6213114754098363,Light,1,1642.9999999999995,Mid-Range Segment
0.48,Very Good,E,VS1,62.2,62.0,7.405495663199472,4.95,4.99,3.09,76.324545,1.608414239482201,Light,3,1644.0000000000002,Budget Segment
0.51,Ideal,D,VS2,60.5,56.0,7.405495663199472,5.2,5.21,3.15,85.33980000000001,1.6523809523809525,Medium,3,1644.0000000000002,Budget Segment
0.52,Ideal,E,VS2,61.5,56.0,7.405495663199472,5.14,5.17,3.17,84.238946,1.6261829652996844,Medium,1,1644.0000000000002,Mid-Range Segment
0.52,Ideal,E,VS2,61.3,55.0,7.405495663199472,5.19,5.22,3.19,86.422842,1.6316614420062696,Medium,1,1644.0000000000002,Mid-Range Segment
0.52,Ideal,E,VS2,61.0,57.0,7.405495663199472,5.19,5.21,3.17,85.71648300000001,1.640378548895899,Medium,3,1644.0000000000002,Budget Segment
0.54,Ideal,G,VS2,61.0,57.0,7.405495663199472,5.24,5.28,3.21,88.811712,1.6386292834890963,Medium,3,1644.0000000000002,Budget Segment
0.54,Good,D,VS2,60.9,60.0,7.405495663199472,5.28,5.36,3.24,91.694592,1.6419753086419753,Medium,3,1644.0000000000002,Budget Segment
0.57,Premium,E,VS2,62.5,55.0,7.406103381237015,5.33,5.27,3.31,92.974921,1.6012084592145015,Medium,1,1645.0,Mid-Range Segment
0.55,Ideal,D,VS2,61.0,56.0,7.406103381237015,5.28,5.31,3.23,90.558864,1.6393188854489165,Medium,1,1645.0,Mid-Range Segment
0.5,Good,G,VS1,59.8,63.0,7.406103381237015,5.12,5.15,3.07,80.94976,1.6726384364820848,Medium,3,1645.0,Budget Segment
0.55,Premium,G,VS2,61.5,61.0,7.406103381237015,5.27,5.23,3.23,89.025583,1.6253869969040249,Medium,3,1645.0,Budget Segment
0.5,Very Good,D,VS2,63.4,58.0,7.40671073017764,5.04,5.06,3.2,81.60768,1.5781249999999998,Medium,1,1645.9999999999989,Mid-Range Segment
0.5,Very Good,D,VS2,61.1,58.0,7.40671073017764,5.07,5.11,3.11,80.572947,1.6366559485530547,Medium,3,1645.9999999999989,Budget Segment
0.52,Ideal,E,VS2,61.3,54.0,7.40671073017764,5.21,5.2,3.19,86.42348000000001,1.6316614420062696,Medium,1,1645.9999999999989,Mid-Range Segment
0.52,Premium,E,VS2,60.9,58.0,7.40671073017764,5.2,5.18,3.16,85.11776,1.6424050632911391,Medium,3,1645.9999999999989,Budget Segment
0.5,Ideal,D,VS2,60.1,59.0,7.40671073017764,5.14,5.17,3.1,82.37877999999999,1.6629032258064511,Medium,3,1645.9999999999989,Budget Segment
0.6,Ideal,F,SI1,61.5,58.0,7.40671073017764,5.38,5.41,3.32,96.631256,1.625,Medium,3,1645.9999999999989,Budget Segment
0.59,Ideal,D,SI1,62.5,55.0,7.40671073017764,5.4,5.42,3.38,98.92584,1.6005917159763314,Medium,1,1645.9999999999989,Mid-Range Segment
0.56,Premium,F,SI1,61.0,58.0,7.40671073017764,5.36,5.33,3.26,93.134288,1.6395705521472397,Medium,3,1645.9999999999989,Budget Segment
0.6,Premium,G,SI1,61.9,61.0,7.40671073017764,5.38,5.34,3.32,95.380944,1.614457831325301,Medium,3,1645.9999999999989,Budget Segment
0.6,Premium,G,SI1,61.8,60.0,7.40671073017764,5.38,5.37,3.32,95.916792,1.618975903614458,Medium,3,1645.9999999999989,Budget Segment
0.53,Very Good,E,VS2,59.1,60.0,7.4073177104694174,5.3,5.26,3.12,86.97935999999999,1.692307692307692,Medium,3,1647.0000000000007,Budget Segment
0.54,Ideal,I,IF,61.6,53.0,7.4073177104694174,5.26,5.3,3.25,90.60349999999998,1.6246153846153844,Medium,1,1647.0000000000007,Mid-Range Segment
0.53,Very Good,G,VS1,62.3,55.0,7.407924322559599,5.15,5.18,3.22,85.89994,1.6040372670807452,Medium,1,1648.0000000000002,Mid-Range Segment
0.53,Very Good,G,VS1,61.2,57.0,7.407924322559599,5.22,5.26,3.2,87.86304,1.6375,Medium,3,1648.0000000000002,Budget Segment
0.57,Very Good,G,VS1,59.3,56.0,7.407924322559599,5.38,5.44,3.21,93.947712,1.6853582554517137,Medium,3,1648.0000000000002,Budget Segment
0.5,Ideal,H,VVS1,62.5,53.0,7.407924322559599,5.09,5.12,3.19,83.133952,1.6003134796238243,Medium,1,1648.0000000000002,Mid-Range Segment
0.5,Ideal,H,VVS1,61.9,54.0,7.407924322559599,5.13,5.14,3.18,83.850876,1.6147798742138364,Medium,1,1648.0000000000002,Mid-Range Segment
0.6,Ideal,H,VS2,61.1,56.0,7.407924322559599,5.47,5.49,3.35,100.601505,1.635820895522388,Medium,1,1648.0000000000002,Mid-Range Segment
0.52,Ideal,H,VS1,61.1,57.0,7.407924322559599,5.17,5.22,3.17,85.55005799999999,1.638801261829653,Medium,3,1648.0000000000002,Budget Segment
0.59,Ideal,H,VS2,62.2,59.0,7.407924322559599,5.38,5.34,3.33,95.668236,1.6096096096096093,Medium,3,1648.0000000000002,Budget Segment
0.54,Premium,F,VS1,61.8,59.0,7.408530566894626,5.16,5.23,3.21,86.627628,1.618380062305296,Medium,3,1648.9999999999998,Budget Segment
0.55,Ideal,F,VS2,61.3,54.0,7.408530566894626,5.27,5.33,3.25,91.289575,1.6307692307692307,Medium,1,1648.9999999999998,Mid-Range Segment
0.5,Ideal,E,VS1,62.5,57.0,7.408530566894626,4.99,5.05,3.14,79.12643,1.5987261146496814,Medium,1,1648.9999999999998,Mid-Range Segment
0.56,Ideal,E,SI1,61.6,55.0,7.408530566894626,5.31,5.33,3.28,92.831544,1.6219512195121952,Medium,1,1648.9999999999998,Mid-Range Segment
0.51,Ideal,E,SI1,61.5,55.0,7.408530566894626,5.18,5.15,3.18,84.83286,1.6242138364779874,Medium,1,1648.9999999999998,Mid-Range Segment
0.54,Very Good,D,SI1,60.3,61.0,7.409136443920128,5.26,5.29,3.18,88.48477199999999,1.658805031446541,Medium,3,1650.0000000000007,Budget Segment
0.53,Ideal,F,VS2,62.2,55.0,7.409136443920128,5.16,5.19,3.22,86.23288800000002,1.6071428571428572,Medium,1,1650.0000000000007,Mid-Range Segment
0.54,Ideal,D,SI1,61.7,55.0,7.409136443920128,5.23,5.27,3.24,89.30120400000001,1.6203703703703702,Medium,1,1650.0000000000007,Mid-Range Segment
0.54,Premium,D,SI1,62.6,57.0,7.409136443920128,5.21,5.12,3.23,86.160896,1.5990712074303406,Medium,1,1650.0000000000007,Mid-Range Segment
0.7,Premium,G,I1,61.9,58.0,7.409136443920128,5.74,5.69,3.54,115.618524,1.6144067796610169,Medium,3,1650.0000000000007,Budget Segment
0.71,Good,I,SI1,63.6,63.0,7.409741954080923,5.61,5.64,3.58,113.272632,1.5712290502793296,Medium,3,1650.9999999999995,Budget Segment
0.57,Very Good,D,VS2,60.4,57.0,7.409741954080923,5.35,5.38,3.24,93.25692,1.655864197530864,Medium,3,1650.9999999999995,Budget Segment
0.52,Ideal,E,VS2,61.0,55.0,7.409741954080923,5.2,5.26,3.19,87.25288,1.639498432601881,Medium,1,1650.9999999999995,Mid-Range Segment
0.52,Ideal,D,SI1,62.5,56.0,7.409741954080923,5.19,5.14,3.23,86.165418,1.5990712074303406,Medium,1,1650.9999999999995,Mid-Range Segment
0.52,Premium,F,VS2,60.0,57.0,7.409741954080923,5.24,5.22,3.14,85.887792,1.6656050955414012,Medium,3,1650.9999999999995,Budget Segment
0.52,Premium,D,SI1,61.5,55.0,7.409741954080923,5.21,5.19,3.2,86.52768000000002,1.625,Medium,1,1650.9999999999995,Mid-Range Segment
0.85,Fair,G,I1,62.7,60.0,7.409741954080923,6.05,5.96,3.77,135.93866,1.5928381962864722,Medium,0,1650.9999999999995,Premium Segment
0.59,Very Good,E,SI1,62.9,58.0,7.410347097821024,5.31,5.34,3.35,94.99058999999998,1.58955223880597,Medium,1,1651.9999999999995,Mid-Range Segment
0.51,Ideal,G,VS1,62.3,53.5,7.410347097821024,5.09,5.14,3.19,83.458694,1.603448275862069,Medium,1,1651.9999999999995,Mid-Range Segment
0.59,Ideal,F,SI1,61.7,56.0,7.410347097821024,5.36,5.4,3.32,96.09408,1.6204819277108438,Medium,1,1651.9999999999995,Mid-Range Segment
0.62,Ideal,H,VS2,62.8,57.0,7.410347097821024,5.43,5.4,3.4,99.6948,1.5926470588235295,Medium,1,1651.9999999999995,Mid-Range Segment
0.53,Ideal,E,VS2,62.8,55.0,7.410951875583635,5.21,5.17,3.26,87.81038199999999,1.5920245398773003,Medium,1,1652.999999999997,Mid-Range Segment
0.52,Very Good,E,VS2,62.5,58.0,7.410951875583635,5.13,5.18,3.22,85.566348,1.6009316770186333,Medium,1,1652.999999999997,Mid-Range Segment
0.54,Very Good,F,VS1,61.8,59.0,7.410951875583635,5.15,5.22,3.21,86.29442999999999,1.6152647975077885,Medium,3,1652.999999999997,Budget Segment
0.54,Very Good,F,VS1,60.0,59.0,7.410951875583635,5.26,5.32,3.17,88.706744,1.668769716088328,Medium,3,1652.999999999997,Budget Segment
0.53,Very Good,E,VS2,62.8,57.0,7.410951875583635,5.16,5.19,3.25,87.03630000000001,1.5923076923076924,Medium,1,1652.999999999997,Mid-Range Segment
0.56,Premium,H,VS1,59.8,62.0,7.410951875583635,5.36,5.31,3.19,90.792504,1.6724137931034484,Medium,3,1652.999999999997,Budget Segment
0.5,Ideal,D,VS2,62.4,55.0,7.410951875583635,5.09,5.1,3.18,82.54961999999999,1.6022012578616351,Medium,1,1652.999999999997,Mid-Range Segment
0.56,Premium,E,SI1,62.5,59.0,7.410951875583635,5.24,5.2,3.26,88.82848,1.601226993865031,Medium,3,1652.999999999997,Budget Segment
0.53,Ideal,I,IF,62.1,55.0,7.411556287811163,5.18,5.22,3.23,87.33790799999998,1.6099071207430338,Medium,1,1654.0000000000002,Mid-Range Segment
0.57,Ideal,E,VS2,62.1,55.0,7.411556287811163,5.33,5.37,3.32,95.025372,1.6114457831325302,Medium,1,1654.0000000000002,Mid-Range Segment
0.57,Very Good,E,VS2,63.0,59.0,7.411556287811163,5.25,5.29,3.32,92.2047,1.5873493975903614,Medium,1,1654.0000000000002,Mid-Range Segment
0.56,Premium,F,VS2,59.6,58.0,7.411556287811163,5.34,5.36,3.19,91.305456,1.677115987460815,Medium,3,1654.0000000000002,Budget Segment
0.46,Ideal,G,IF,62.1,56.0,7.411556287811163,4.93,4.96,3.07,75.07009599999999,1.6107491856677527,Light,1,1654.0000000000002,Mid-Range Segment
0.5,Premium,F,VS2,60.7,58.0,7.411556287811163,5.16,5.12,3.12,82.427904,1.6474358974358976,Medium,3,1654.0000000000002,Budget Segment
0.5,Ideal,F,VS2,61.6,53.0,7.411556287811163,5.13,5.09,3.15,82.25185499999999,1.622222222222222,Medium,1,1654.0000000000002,Mid-Range Segment
0.5,Premium,F,VS2,61.1,60.0,7.411556287811163,5.12,5.1,3.12,81.46943999999999,1.6378205128205126,Medium,3,1654.0000000000002,Budget Segment
0.5,Ideal,F,VS2,62.9,55.0,7.411556287811163,5.1,5.07,3.2,82.7424,1.5890624999999998,Medium,1,1654.0000000000002,Mid-Range Segment
0.5,Premium,F,VS2,61.3,60.0,7.411556287811163,5.13,5.08,3.13,81.569052,1.6309904153354635,Medium,3,1654.0000000000002,Budget Segment
0.5,Premium,F,VS2,61.9,56.0,7.411556287811163,5.13,5.08,3.16,82.350864,1.6155063291139242,Medium,1,1654.0000000000002,Mid-Range Segment
0.5,Premium,F,VS2,62.4,60.0,7.411556287811163,5.08,5.05,3.16,81.06664,1.6028481012658224,Medium,3,1654.0000000000002,Budget Segment
0.5,Premium,F,VS2,61.7,59.0,7.411556287811163,5.09,5.05,3.13,80.455085,1.6198083067092652,Medium,3,1654.0000000000002,Budget Segment
0.5,Premium,F,VS2,61.8,58.0,7.411556287811163,5.1,5.06,3.14,81.03084,1.6178343949044585,Medium,3,1654.0000000000002,Budget Segment
0.5,Premium,F,VS2,61.8,58.0,7.411556287811163,5.1,5.07,3.14,81.19098,1.6194267515923566,Medium,3,1654.0000000000002,Budget Segment
0.5,Premium,F,VS2,62.1,58.0,7.411556287811163,5.1,5.01,3.14,80.23013999999999,1.609872611464968,Medium,1,1654.0000000000002,Mid-Range Segment
0.5,Premium,F,VS2,62.8,61.0,7.411556287811163,5.07,5.03,3.17,80.84165700000001,1.5930599369085177,Medium,3,1654.0000000000002,Budget Segment
0.5,Ideal,D,SI1,60.9,57.0,7.411556287811163,5.18,5.14,3.14,83.60312799999998,1.643312101910828,Medium,3,1654.0000000000002,Budget Segment
0.5,Ideal,D,SI1,60.8,56.0,7.411556287811163,5.14,5.12,3.12,82.108416,1.6442307692307692,Medium,1,1654.0000000000002,Mid-Range Segment
0.5,Ideal,D,SI1,61.6,55.0,7.411556287811163,5.13,5.1,3.15,82.41344999999998,1.6238095238095238,Medium,1,1654.0000000000002,Mid-Range Segment
0.5,Premium,D,SI1,62.2,59.0,7.411556287811163,5.13,5.1,3.18,83.19833999999999,1.6084905660377358,Medium,3,1654.0000000000002,Budget Segment
0.5,Premium,D,SI1,61.2,60.0,7.411556287811163,5.14,5.09,3.13,81.888938,1.6341853035143772,Medium,3,1654.0000000000002,Budget Segment
0.5,Premium,D,SI1,62.2,57.0,7.411556287811163,5.11,5.08,3.17,82.28939600000001,1.607255520504732,Medium,1,1654.0000000000002,Mid-Range Segment
